Guid,Name,Pricebook2Id,Product2Id,UnitPrice,IsActive,UseStandardPrice,ProductCode,IsArchived
309f4965-00ae-46ab-b62e-1a7036d32f4d,Gearbox,00000001-c64a-496c-9b10-53674a81ae2a,fe563c71-5a9e-4e16-b642-03da0f0d07c5,349.99,true,false,WT-GBOX,false
31444ca0-c60e-4357-8da4-a80dcb876da6,C19 to C20 Power Cable 3',00000001-c64a-496c-9b10-53674a81ae2a,5c536fed-8b1c-4be3-9ccc-1b79ec34d0fe,340.55,true,false,CMPC-5889,false
316d6cdd-e90d-484c-8325-df61e03ad28b,vSphere Standard,00000001-c64a-496c-9b10-53674a81ae2a,e9ceb5bd-d19c-4b3d-a5d9-b665446e1c0a,276.61,true,false,VMW-S,false
31e39b56-fd08-4466-812e-a726b4ec37f5,Solar Panels,00000001-c64a-496c-9b10-53674a81ae2a,37a1e3af-e6de-4f40-a064-edf0a0e0ce07,1960.0,true,false,S-100-ADC-005,false
36176a94-aba3-4fcc-8af4-c8b88dbf56a6,Deployment Dark Roast,00000001-c64a-496c-9b10-53674a81ae2a,41bf19d1-c58c-47b0-8339-ebcf421d3231,12.74,true,false,COF-R-4,false
369ffa59-ec68-44b5-93a7-3866f6255e22,Prodly Cola Syrup,00000001-c64a-496c-9b10-53674a81ae2a,2a536d0a-9e06-4f15-8404-5ba7993cbb2b,39.35,true,false,POP-OT-1,false
36d4cd8e-e52d-4dee-a86d-51e8102699fe,Best Sellers Varieties Curated Collection,00000001-c64a-496c-9b10-53674a81ae2a,64d6efad-6da8-43b2-bec0-ae2d7a7aea5a,103.21,true,false,COF-R-1,false
37af5401-57d5-41b1-b7c1-d061c25620e1,Solutions Architect,00000001-c64a-496c-9b10-53674a81ae2a,d806398c-7ebc-4950-92f1-4cc932fd5667,417.0,true,false,SV-SAT,false
3892dfa3-e1dc-4529-aed6-06253badaa8f,SSO Suite Identity Management User License,00000001-c64a-496c-9b10-53674a81ae2a,1a070bbc-639a-4315-999a-ec274e954636,83.4,true,false,S-SSO-USER,false
39ba9831-6b30-4e4e-b3ed-6ca29b57b82d,Security Certification Training: Bastion,00000001-c64a-496c-9b10-53674a81ae2a,9a6c3732-fa24-43a6-a959-ccb50ccd7d0b,580.0,true,false,SC3,false
3a8cc498-6bf2-4ecf-a540-0befd4ac26e4,Complete Threat Solution,00000001-c64a-496c-9b10-53674a81ae2a,368218bc-6de8-41e2-a682-ec64d80598ec,0.0,true,false,EP-0001,false
3a8f0e86-9092-45cc-95fa-7616368dacf0,Service Subscription - Yearly,00000001-c64a-496c-9b10-53674a81ae2a,e6cd6ac4-1a7a-468b-ba20-8a8afde2512c,1300.0,true,false,SERV-ADC-001,false
3bcbf92d-ba07-494d-a334-b344aa86ac5d,Open Security Controller,00000001-c64a-496c-9b10-53674a81ae2a,0af0761a-2bd8-4abf-a1ad-60c1e8746f79,2780.0,true,false,SS-005,false
3bdbe837-045a-4501-a208-343ed7b2a274,SSO Training Portal for End Users,00000001-c64a-496c-9b10-53674a81ae2a,be23f46b-386a-4ebe-85a2-a6976356e264,11815.0,true,false,S-SSO-UTP,false
415a7f5e-545b-4e9f-8b7c-686d2f9f2b25,Intel Xeon E5-2660 v4 2.0GHz,00000001-c64a-496c-9b10-53674a81ae2a,629300b5-ac40-418a-b5e3-0c82d32ee14f,2578.45,true,false,INTEL E5-2660,false
42389916-12e5-470e-b1e0-8471aaaded0f,Professional Service Hours (Usage),00000001-c64a-496c-9b10-53674a81ae2a,c2dbd576-c061-48c1-bae4-56f8ae151e4c,347.5,true,false,SRV-002-U,false
42aa5cfd-1fba-4cb3-ae9f-f4e6056a1ca2,TX 600mm/750mm Stabalizer Plate,00000001-c64a-496c-9b10-53674a81ae2a,70bed886-f9fd-47d6-a5a3-6e4e672fecd0,56.99,true,false,BSSA-4303,false
42b755f7-3534-47af-9aa5-662f16d0c814,"Rack PDU 20A, 120V L5-20",00000001-c64a-496c-9b10-53674a81ae2a,77b92010-e990-43ba-b542-8047c0e3a0f1,2641.0,true,false,PDU-2022,false
434187b6-e4cc-4aca-8618-c876c340d828,Product A,00000001-c64a-496c-9b10-53674a81ae2a,1c10d8a1-4599-459d-bd6e-c48cb40636a4,599.0,true,false,46372819,false
43642fec-5257-4a5f-bf54-ac0545a83a07,Wind Generator,00000001-c64a-496c-9b10-53674a81ae2a,3b12a385-d607-4c15-8080-941c19ccae88,549.99,true,false,WT-GEN,false
46789d2d-026e-479f-b628-4a4421143c8e,Security Certification Training: Basic,00000001-c64a-496c-9b10-53674a81ae2a,b84f44b3-ed6d-4fa6-8d77-ab84f12af3e7,875.0,true,false,SC1,false
46fc79ac-59ca-4a0a-9772-889aa273fc60,Investigator,00000001-c64a-496c-9b10-53674a81ae2a,42a01804-74b4-47c7-90e1-8ff19e9c86ca,834.0,true,false,ATA-002,false
48026bdd-d2e8-4359-86eb-60377504857c,Intel X710 Dual Port 10Gb SFP,00000001-c64a-496c-9b10-53674a81ae2a,1fb0795d-f356-40ff-bd73-87ea5232f1f6,1125.9,true,false,BET X710SFP,false
48c6b84c-7f35-4c31-bfe8-f3ef83897392,No Operating System,00000001-c64a-496c-9b10-53674a81ae2a,fc41c44f-87fc-4afa-80c4-e3866701ad1b,0.0,true,false,CONFIG NOSW,false
4b6b00a0-4024-4918-a4d9-ddfd73197ac0,Atomic Security Platform,00000001-c64a-496c-9b10-53674a81ae2a,ebf4d0d2-b38b-4ac5-b594-6c7c88e6087e,0.0,true,false,EP-0001,false
4c018ee4-25a6-4364-83b0-34622d20c1cb,Solar Panels,00000001-c64a-496c-9b10-53674a81ae2a,ace1c471-0bda-4a45-88cd-4dc8099880e8,1725.0,true,false,S-100-ADC-002,false
4c82b220-dbaa-4cf2-8d83-d623b963fb60,vSphere Desktop,00000001-c64a-496c-9b10-53674a81ae2a,fd71e37d-eb90-4703-8e39-1a33b887e77c,554.61,true,false,VMW-D,false
4f90b8dc-ba66-4e9b-9f91-24f312dc9ecb,Release Root Beer Syrup,00000001-c64a-496c-9b10-53674a81ae2a,6f1b988c-e110-463d-9513-253895f6d525,39.35,true,false,POP-OT-7,false
51051acd-27c9-48f1-8800-3a2343369fc5,Universal Data Collection / Indexing/Render,00000001-c64a-496c-9b10-53674a81ae2a,72caaad8-82cf-4e09-99e2-b60d91e99625,0.0,true,false,DC-008,false
513545cc-e453-41ec-90a3-563d3dad33a9,Solar Panels,00000001-c64a-496c-9b10-53674a81ae2a,37cab895-ab8f-479c-9b07-7e76ef06c8ac,2150.0,true,false,S-100-ADC-009,false
5296aaa3-74e1-46c8-8173-f90e87b3b8da,Security Suite,00000001-c64a-496c-9b10-53674a81ae2a,ba8d24bd-fd75-4575-938d-290720d608d4,3475.0,true,false,SS-008,false
54bd1386-317b-45c8-858b-86357786b357,Basic Consulting Plan,00000001-c64a-496c-9b10-53674a81ae2a,39cbb530-e15d-4422-a576-121154a0dcb3,225.0,true,false,LT-TOSH,false
54d658c5-9bec-48a9-9621-984799b4804e,Enterprise Cloud Storage,00000001-c64a-496c-9b10-53674a81ae2a,4245aeb9-8c33-461a-8909-a34565e25efb,500.0,true,false,CS4,false
558e2709-0e32-4255-bef7-196805746449,Cable Management Rings (Qty 10),00000001-c64a-496c-9b10-53674a81ae2a,4dfaab4f-63ac-4eaa-8b5c-dc6349b5a898,3614.0,true,false,CMPC-5881,false
562a8030-910d-4dec-88e3-83c4c204aa36,Roof Fan Tray 750mm - 120V,00000001-c64a-496c-9b10-53674a81ae2a,a2857f28-4248-4791-9434-ed54177a1944,1202.35,true,false,BSSA-4306,false
5699d4ad-537e-426d-a36f-96a00da9631a,"Rack PDU 16A, 230V, C13 output",00000001-c64a-496c-9b10-53674a81ae2a,14cc4f5a-9653-476d-892a-b72adcb0844f,2578.45,true,false,PDU-2027,false
572199f8-d5d2-43e7-acdf-27e23265a64e,CBU 4,00000001-c64a-496c-9b10-53674a81ae2a,d4582b10-2ba1-4a60-9f86-f92a2108613e,250.0,true,false,CBU-4,false
57af8628-c1e5-4b57-b1d6-a23fcdd9039e,Advanced Threat Defense,00000001-c64a-496c-9b10-53674a81ae2a,52835485-bca9-441f-aeed-2123c0f72f22,276.61,true,false,NS-001,false
57fba3f8-4a8a-43a7-b40f-42395091e937,SSO Admin Training,00000001-c64a-496c-9b10-53674a81ae2a,8f6ec54b-fe71-4256-88e5-a9e8e7fe3f6d,764.5,true,false,S-SSO-ADTR,false
5960adf6-fa0b-42e8-9050-0ce06f9caa54,Threat Intelligence Reporting Tools,00000001-c64a-496c-9b10-53674a81ae2a,4e0ec7d3-dd1e-4f75-933b-528679e42a98,1390.0,true,false,SM-004,false
5b08a452-e0cb-4f1a-a32f-5c42f66a2bdc,Windows Server Datacenter - Monthly,00000001-c64a-496c-9b10-53674a81ae2a,666fa70a-75d4-4cd4-a000-89b9372f42ac,416.9861,true,false,WIN SDATA-M,false
5c6af055-279a-452d-82d3-fb713ea6faf4,Web Gateway,00000001-c64a-496c-9b10-53674a81ae2a,27610a36-d404-4c77-879a-2711ec794647,139.0,true,false,WS-001,false
5cf7e4ee-87f4-44e4-a944-de42b94fac7b,Power Inverter,00000001-c64a-496c-9b10-53674a81ae2a,cc9c4320-d09b-4a21-a883-afa1163bbf71,2500.0,true,false,H-36378,false
5ed7fa4f-101f-4cde-92c3-3d9e8bd69fcd,VirusScan Enterprise for Storage,00000001-c64a-496c-9b10-53674a81ae2a,032182b8-96ee-4777-b1f1-609a8cb3a5f2,12.51,true,false,EP-015,false
5fc34ea0-fe53-4857-8191-27343612fd6b,Sliding Shelf 200lbs,00000001-c64a-496c-9b10-53674a81ae2a,ed98c259-7b98-477a-b8a1-6aa445498e12,619.94,true,false,BSSA-4300,false
60121216-5d56-4f84-afef-778af9974f63,Version Control Cappuccino,00000001-c64a-496c-9b10-53674a81ae2a,7cc2d886-d96b-4a66-9f73-a168f4c10c22,12.74,true,false,COF-R-7,false
60aff21c-476d-4fba-86bd-a5c5fc7ffabf,Monthly Maintance Plan,00000001-c64a-496c-9b10-53674a81ae2a,53147686-4d2e-42a0-ab4a-c3d17548fb3f,150.0,true,false,SRV-R-2,false
60fc9bd8-94a8-453c-97c0-98ee9592bcbc,Customized Implementation,00000001-c64a-496c-9b10-53674a81ae2a,98445128-940a-4749-a737-ec4542648163,75000.0,true,false,IS3,false
61093e1c-0dd6-45da-9be1-83143db450a1,DLP Endpoint,00000001-c64a-496c-9b10-53674a81ae2a,cac6e0ab-ad27-4e1a-bef0-b052838a4e21,139.0,true,false,DP-006,false
615a1521-9dc0-49b0-8395-017345d5d9bf,Prod1,00000001-c64a-496c-9b10-53674a81ae2a,0d985f6a-8f2c-4357-8d71-32a4a1bb6d07,10.0,true,false,SKU123,false
6265d04b-b416-4492-9669-11d6d627da3d,Remote Implementation Support,00000001-c64a-496c-9b10-53674a81ae2a,680f1a3b-c8e9-4e4e-b5ab-709cbf43e2ae,2500.0,true,false,IS1,false
647b8890-d249-40bd-aa6e-4e89ff75d7a6,Implementation Engineer,00000001-c64a-496c-9b10-53674a81ae2a,f2adddc5-564f-4212-bf87-c820f7d24a23,139.0,true,false,SV-IMP,false
65633b1d-b17d-4d25-b8e7-e3b67e7365c4,Fuses (Set of 10),00000001-c64a-496c-9b10-53674a81ae2a,b0f25e5d-74af-411a-b7eb-fc2c357fea8b,100.0,true,false,C-100,false
65673de2-1fba-43af-b337-81c9990c0559,"32GB RDIMM, 2133MT/s",00000001-c64a-496c-9b10-53674a81ae2a,32503f62-ba80-4c40-a47a-6783e9f2cd82,667.2,true,false,MEM 32GB,false
65aaedbc-c6f6-44ed-b69b-db31e4256bbb,VirusScan Enterprise for Mac,00000001-c64a-496c-9b10-53674a81ae2a,8f7fdc21-26eb-467f-94e9-b7c5292dedf3,11.0505,true,false,EP-025,false
6680c416-086f-4412-92f5-bb98821efcc9,Cable Containment Brackets,00000001-c64a-496c-9b10-53674a81ae2a,92e06568-04ab-4a55-98de-a0aabf62fbfb,221.01,true,false,CMPC-5884,false
6748958a-4e99-42e3-96ea-a3027d05b730,Remote Monitoring Subscription,00000001-c64a-496c-9b10-53674a81ae2a,dfc8ff15-502c-4c58-922e-82d743ed5f66,800.0,true,false,R-100,false
686d4a88-ef4b-4274-9614-7acaf8974c3f,CBU 2,00000001-c64a-496c-9b10-53674a81ae2a,d3ec98e5-5787-4b22-b141-8d96954f82f7,550.0,true,false,CBU-2,false
68844ea8-f262-4ad8-a4a2-d8f4b4cd0cf3,Quick Deploy,00000001-c64a-496c-9b10-53674a81ae2a,4baea9b2-c069-4ea5-a9e1-18c47f16d8f6,6950.0,true,false,SRV-001,false
68c25166-ec5c-4687-b14f-2f65e99add11,Network Security Specialist,00000001-c64a-496c-9b10-53674a81ae2a,81500fa3-c647-45f8-8e53-5125fb8c426c,347.5,true,false,SRVR-003,false
68c8042a-5825-4d9f-8bb4-1b9b3279a82d,MaxShell 14U 600mmx1600mm,00000001-c64a-496c-9b10-53674a81ae2a,dd13b343-c1af-4286-a6e3-cf9b92c628ac,50.04,true,false,BMX-1052,false
6b3618cb-6cfb-44cc-8b6b-5f5dacbc0f89,Solar Panels,00000001-c64a-496c-9b10-53674a81ae2a,036d3c13-fbfe-476a-8c56-dda36bc0f085,1800.0,true,false,S-100-ADC-003,false
6b748dab-da38-49ad-9ac0-dead9e0ae7f6,Declarative Decaf,00000001-c64a-496c-9b10-53674a81ae2a,1fda95ef-c9c7-4d4a-8e82-49590fffddc9,12.74,true,false,COF-R-2,false
6b887d9e-9c5c-4f8c-9992-7d0505d00ee0,"Rack PDU Metered 15A, 120V L5-20",00000001-c64a-496c-9b10-53674a81ae2a,361629ba-941c-4fd6-9b69-4514ac4613b0,0.0,true,false,MPDU-3006,false
6bc7b8f6-8f9b-44a9-9814-147c37f86b25,Product B,00000001-c64a-496c-9b10-53674a81ae2a,303fee31-ab88-49ac-ba42-e13a983fba36,999.0,true,false,46372818,false
6d9fc2e9-bb4e-4fc2-8868-59fae2ea44bc,Integrity Control,00000001-c64a-496c-9b10-53674a81ae2a,271315ff-4d1d-456d-9825-a03d336a67db,13900.0,true,false,SS-003,false
6da2e883-2975-4065-915b-4a4b589ac4ba,Intel Xeon E5-2683 v4 2.1GHz,00000001-c64a-496c-9b10-53674a81ae2a,410fe52e-c535-41aa-920e-7beb2f96d760,3686.28,true,false,INTEL E5-2683,false
6fc53e95-4955-426d-b400-9aa154eb2144,Installation and Assembly,00000001-c64a-496c-9b10-53674a81ae2a,eaba757d-4d8a-4e35-8ab9-b0db7c05d752,943.81,true,false,INST-1000,false
716e170f-ac7b-43a0-acdc-9319206fab32,Advanced Server Access,00000001-c64a-496c-9b10-53674a81ae2a,3b559047-9f0b-4d58-ba9b-6df141494649,6950.0,true,false,S-SSO-ASA,false
7314ef61-8fdf-45a6-816c-dc663c51bfb7,Gold Support,00000001-c64a-496c-9b10-53674a81ae2a,e82cee7e-3b41-4171-bbb9-8fd05b45dba6,5560.0,true,false,SPT-002,false
73f3e7ff-e022-4510-a5e8-48006140297e,Data Normalization Expert,00000001-c64a-496c-9b10-53674a81ae2a,7145a7f4-77f3-49e5-8207-f62a9a7a8e25,347.5,true,false,SV-DNE,false
7497d131-ac93-4151-bc81-767b03d7b67a,Service Subscription,00000001-c64a-496c-9b10-53674a81ae2a,fc2f55a4-4a54-4021-9d95-515905c4b9c8,1300.0,true,false,SERV-ADC-000,false
74c3d3d9-cb12-4f63-8738-9524ed89645e,Version Control Cappuccino,00000001-c64a-496c-9b10-53674a81ae2a,08e7f39a-8a56-4e28-960d-e45b4b94328d,14.99,true,false,COF-OT-7,false
76127fe8-441c-4b06-8e55-87acaecfa56c,Go-Live Grape Syrup,00000001-c64a-496c-9b10-53674a81ae2a,9f5fb4ce-1aa1-47c2-ad52-52ef8473b849,33.45,true,false,POP-R-5,false
777c808a-8d0f-4431-bba5-5a0840385107,Small Turbine,00000001-c64a-496c-9b10-53674a81ae2a,27a1e8ed-4b28-4123-a103-c8905993c885,6000.0,true,false,A-100,false
77fbeafb-69f7-4271-93bf-e80c6a8b6b13,"Battery, High Capacity",00000001-c64a-496c-9b10-53674a81ae2a,df0df29b-f2f7-47d3-9f7e-9ea1cd81014e,2500.0,true,false,B-1000,false
7801b13d-ea09-4a8b-bb43-7a9efc165c22,SLA Credit,00000001-c64a-496c-9b10-53674a81ae2a,ab7739e5-ef7e-4282-a89d-37247a450687,0.0,true,false,sla-credit,false
782fcc36-6728-4fbf-b880-9ebfe2f43050,Secure Endpoint Compliance Manager,00000001-c64a-496c-9b10-53674a81ae2a,eef9cc27-8065-45fa-b4d9-c6040eea9f01,500.0,true,false,SM3,false
78de7502-f89b-4613-a75c-1b2f81f7462d,Embedded Control,00000001-c64a-496c-9b10-53674a81ae2a,468e0318-a603-4312-90cf-834a40f4d948,20.85,true,false,EP-002,false
79240a0e-528c-433e-8ebf-5777db97442a,"Rack PDU Metered 30A, 120V L5-20",00000001-c64a-496c-9b10-53674a81ae2a,da0a158e-7bd9-4237-8b2a-c0a762b06419,0.0,true,false,MPDU-3005,false
79604fad-4616-49d9-86bd-effb28911c0a,Product C,00000001-c64a-496c-9b10-53674a81ae2a,139820c0-930f-4610-9c79-4f8c0718b1df,1499.0,true,false,46372817,false
7a41f961-1281-467c-8a7b-55ac88cdd67d,Personal Cloud Stoarge,00000001-c64a-496c-9b10-53674a81ae2a,b27a8462-2767-4941-90e6-f18493ddd905,1288.0,true,false,CS1,false
7a68e0a5-3b60-44a1-ad39-95f41d7ce71e,Fixed Shelf 250lbs,00000001-c64a-496c-9b10-53674a81ae2a,10fa3d4c-4de5-485e-a7fc-09676e734d48,1912.084,true,false,BSSA-4302,false
7ae974de-7556-4f75-a58d-fef55fcb4121,Keurig® K150P - Plumbed Commercial Coffee Maker,00000001-c64a-496c-9b10-53674a81ae2a,eefdb2db-4ad5-4e8e-a8a0-46f990570d45,359.99,true,false,EQP-OT-4,false
7b58ffdb-f9b9-4d5a-b10e-760c3905dcca,Endpoint Threat Defense,00000001-c64a-496c-9b10-53674a81ae2a,554e8117-134a-4485-ac83-e8d5cd96e154,69.5,true,false,EP-006,false
7b7ea9c8-40ec-40b5-b5e1-5ee99ba4eda2,Integration Specialist Engineer,00000001-c64a-496c-9b10-53674a81ae2a,4e0aa2c2-864b-44cd-8c7e-25f641ff9652,312.75,true,false,SV-ISE,false
7bab6d16-f89e-4391-8bb9-74044730784f,Intel X710 Dual Port 10Gb Direct Attach,00000001-c64a-496c-9b10-53674a81ae2a,58967a52-6a76-4bf9-b514-8b13852054ee,619.94,true,false,NET X710,false
7d811b23-885e-4f72-a6ba-11ac39a48a27,Mounting System,00000001-c64a-496c-9b10-53674a81ae2a,06eb7f3f-a646-40c5-85b7-879ae2ff7a7b,175.0,true,false,C-400,false
8259e9c9-26e9-4b08-b82e-5b284ab32e44,Fastflow Carbonator,00000001-c64a-496c-9b10-53674a81ae2a,6991bcc0-ac5d-4d48-adb8-a69f330df880,354.99,true,false,EQP-OT-2,false
837a4208-d030-4c36-8ab4-63ed1de9f337,Personal Password Vault,00000001-c64a-496c-9b10-53674a81ae2a,997afcf9-2e3b-459f-92a8-84dfc3893ea5,819.0,true,false,PV1,false
8583a074-cfd7-47f6-8eb4-96be4a609fef,Quality Assurance Engineer,00000001-c64a-496c-9b10-53674a81ae2a,d10ba1d0-788d-423e-9fb9-69c7811de20e,208.5,true,false,SV-QAE,false
866ce017-e813-4391-947e-170b8efee041,Service Subscription - Monthly,00000001-c64a-496c-9b10-53674a81ae2a,5a48d362-4c81-490e-a89a-0e72a0b63283,150.0,true,false,SERV-ADC-002,false
8693166e-c684-45f2-a92e-9ab56bc782d4,Solar Panels,00000001-c64a-496c-9b10-53674a81ae2a,8a486c32-67c7-4077-b83e-1110ad712800,1600.0,true,false,S-100-ADC-001,false
86bfe7c8-bd2e-4be3-82ce-7f0c41f30190,Company Wide Training,00000001-c64a-496c-9b10-53674a81ae2a,d3bc7924-c6ca-4ab5-b1b6-52a610d8e0c8,2000.0,true,false,T4,false
884cab76-0fbe-4d58-97b8-60b0624b622c,Global Threat Intelligence for ESM,00000001-c64a-496c-9b10-53674a81ae2a,3befb174-06f3-4497-8603-198e96a29289,6950.0,true,false,SIEM-007,false
887b892e-344f-41fe-a496-69cb8620e8dc,CBU 1,00000001-c64a-496c-9b10-53674a81ae2a,3aad1153-8754-4edb-93f5-25204727387b,100.0,true,false,CBU-1,false
89d0caea-d3bd-4620-b00e-3d8c4b949d88,Large Turbine,00000001-c64a-496c-9b10-53674a81ae2a,7a826b7e-1f2b-4129-9af6-8e52d3277440,10000.0,true,false,A-1000,false
8ae130d0-1cde-41e3-b46c-4dfe71549a7f,"Battery, Low Capacity",00000001-c64a-496c-9b10-53674a81ae2a,feaf9bce-1fd8-49dc-bcfb-2a4e8e99dfe1,1500.0,true,false,C-45678,false
8bc5aa19-5e2f-4287-a886-05348bf79484,Energy Bundle,00000001-c64a-496c-9b10-53674a81ae2a,102d45ae-e345-40c6-9bd2-e8674b575b0a,11425.0,true,false,EB-5000,false
8d8fd0d1-6322-4c7c-bb6b-3e31cd0c7638,Milestone Deliverable,00000001-c64a-496c-9b10-53674a81ae2a,b57497ee-6358-4211-bb68-874023c5b4e3,6950.0,true,false,SRV-MST,false
8e180b55-03e2-4e1d-a21a-821868be91e3,Declarative Decaf,00000001-c64a-496c-9b10-53674a81ae2a,d363733d-1ca3-43e7-83e6-ced43b8d1ec9,14.99,true,false,COF-OT-2,false
8e8b84e7-03af-4224-9c50-63519a5b1a3b,Maintenance Contract,00000001-c64a-496c-9b10-53674a81ae2a,8ca6b261-7887-414e-b9f7-3fe106ac941d,0.0,true,false,M-1000,false
8ed1b0df-964e-43e0-b375-9428891cb75c,"Rack PDU Metered 20A, 120V L5-20",00000001-c64a-496c-9b10-53674a81ae2a,c4055bd7-8092-4467-901a-617be6e8c121,351.67,true,false,MPDU-3004,false
8fef3e77-65f8-4310-9d2d-61d6fc4e58f1,Project Manager,00000001-c64a-496c-9b10-53674a81ae2a,91702c75-91fd-43f5-a62d-6d3be80bbe18,417.0,true,false,SRVR-001,false
90945e6d-6e60-459a-88c8-a2ea491fcca0,Database Event Monitor,00000001-c64a-496c-9b10-53674a81ae2a,2742320a-f140-4a73-864b-27b73a9d085c,16680.0,true,false,SIEM-003,false
90be2b6e-6fd4-42bd-a2a3-507cb469cb9f,8TB 7.2k RPM Self-Encrypting NLSAS,00000001-c64a-496c-9b10-53674a81ae2a,1ad13ef7-d7a3-4e81-ae11-ceb987795e77,1559.58,true,false,HD 8TBSE,false
91985093-71af-4189-8587-0ebc911d0d16,Enterprise Log Manager (Evergreen),00000001-c64a-496c-9b10-53674a81ae2a,30fde970-d77a-4473-bca7-490b6651c26a,139.0,true,false,SIEMEG-004,false
9216e5d2-fe39-4444-a4ce-beeb7e3bfa70,Secure Event Manager,00000001-c64a-496c-9b10-53674a81ae2a,b1803fea-0576-4826-9ba7-5dbca037cc05,1100.0,true,false,SM2,false
9242457a-6272-47bf-8733-522ff8235efa,Program Director,00000001-c64a-496c-9b10-53674a81ae2a,15e8ecab-459b-4600-bff0-b0ae3d7078f2,729.75,true,false,SV-PD,false
934dc2d2-6af8-450d-8f09-7f8142233c0a,Energy Meter,00000001-c64a-496c-9b10-53674a81ae2a,d7f87947-b1cd-4f4c-a0fc-4e0f469d29a3,500.0,true,false,E-1000,false
945b93de-9d96-4049-8c97-2223b7aa0bf5,Additional Cloud Storage,00000001-c64a-496c-9b10-53674a81ae2a,4dc1e108-af54-4512-85d8-766bafca77a4,700.0,true,false,CS6,false
96a59884-1cae-4ce1-b5aa-eda706b91919,SafeLog Secure Access VPN,00000001-c64a-496c-9b10-53674a81ae2a,c1b52d49-c41e-4238-8340-6a410467b42c,800.0,true,false,EP1,false
97809638-03d1-4f9a-82bf-5b2c3d1d0ebc,Service Subscription - One-Time,00000001-c64a-496c-9b10-53674a81ae2a,330ba3ac-efb4-47f5-9688-6b8f13c92dc8,1700.0,true,false,SERV-ADC-003,false
979c03e4-0cfd-4cac-ba6e-3258e70c1b15,Application Data Monitor,00000001-c64a-496c-9b10-53674a81ae2a,cfe06568-9714-4fb5-aa1f-4985fd589dc3,139.0,true,false,SIEM-002,false
995b4022-3a76-44ad-8382-cb77fd616778,Module Extension Engineer,00000001-c64a-496c-9b10-53674a81ae2a,8f3f8a1b-5390-4e35-8c7a-0c37d5a7fa22,729.75,true,false,SV-MEE,false
9ba1b1b1-5ca0-4f21-9197-ade268e420fa,Network Penetration Tests,00000001-c64a-496c-9b10-53674a81ae2a,a975036f-24c6-46aa-98fd-f1ac5b2d6094,1.39,true,false,SM-005,false
9d32f5ea-4eed-4126-ad93-dfa43631ed2f,Professional Services Scope of Work,00000001-c64a-496c-9b10-53674a81ae2a,b1aa0e6d-dd6f-4799-b5ef-05678a8481b3,19460.0,true,false,SV-SOW,false
9ddc7d47-3246-4955-8495-4780e2ad9f34,Maxspace Rack Enclosure,00000001-c64a-496c-9b10-53674a81ae2a,22671d91-bfd3-4102-bedc-0c881b3d21e3,3352.68,true,false,MAXS-1014,false
9e9a5cf9-182d-4204-9cec-52c1824296ca,Agile Ginger Ale Syrup,00000001-c64a-496c-9b10-53674a81ae2a,eee92cc6-a06c-40ad-bd38-476482f9d4bf,39.35,true,false,POP-OT-8,false
9fd2afb8-3e93-49f4-a991-1b883be15103,Business Password Vault,00000001-c64a-496c-9b10-53674a81ae2a,7360a630-74f0-4762-9668-d9b21d227123,50.0,true,false,PV2,false
a0254e38-2638-4aa7-b99a-05337045b10f,"Rack PDU 14.4kW, 208V, C13 output",00000001-c64a-496c-9b10-53674a81ae2a,0678d064-2ae5-49ba-93ef-2d8290d22b9a,2047.47,true,false,PDU-2028,false
a0db1942-d1fc-44fd-9177-49c2f48d70e9,Advanced Correlation Engine,00000001-c64a-496c-9b10-53674a81ae2a,d87f54d5-af43-4e4f-9a0d-7be2b6b5cfca,20850.0,true,false,SIEM-001,false
a14560c4-044a-48a9-a5fa-fd6f34a29f46,"Rack PDU 30A, 120V L5-20",00000001-c64a-496c-9b10-53674a81ae2a,09f8c65b-cc8a-4863-ab03-3acb6d723e32,4029.61,true,false,PDU-2023,false
a2584e08-8e56-4471-b4ad-646e17f796d1,Data Center Security Firewall,00000001-c64a-496c-9b10-53674a81ae2a,081d89b7-cf96-409a-94cf-b5362cb0f79a,300.0,true,false,N4,false
a2ae6181-7710-438b-b55a-a54418f78f05,Data Control Manager,00000001-c64a-496c-9b10-53674a81ae2a,d04b4a98-53e0-467d-844a-74294cf0613f,139.0,true,false,DP-004,false
a355a5bc-2df2-4edb-aaa0-962bf889135e,Enterprise Security Firewall,00000001-c64a-496c-9b10-53674a81ae2a,b48256ac-cbd0-4bc3-adfa-4859bea6978c,400.0,true,false,N3,false
a4b4bc06-3c0e-4ec9-bbc6-ffd51a645193,Host Intrusion Prevention for Server,00000001-c64a-496c-9b10-53674a81ae2a,84289a20-2834-47b7-bcd0-debfa1866b50,24325.0,true,false,SS-002,false
a522f542-0d22-4d00-8659-c9f9ca6017f0,T&E Suite Admin License,00000001-c64a-496c-9b10-53674a81ae2a,501f52b8-3975-4b1e-91a6-b4c7874163e1,499.0,true,false,TE14,false
a539bf3e-00f9-4a1c-9fe8-5e0b7835bfc3,C13 to C14 Power Cable 3',00000001-c64a-496c-9b10-53674a81ae2a,de84b64d-71f6-4bc6-ac87-6586a9d67be8,764.5,true,false,CMPC-5887,false
a678767d-29b7-44dc-9fa9-706452eee9d2,"Rack PDU 15A, 120V L5-20",00000001-c64a-496c-9b10-53674a81ae2a,ef40be7e-3e24-4bfe-b679-a97540bdbc36,2488.1,true,false,PDU-2024,false
